ID,datetime,temperature,var1,pressure,windspeed,var2,electricity_consumption
435,19/07/13 3:00,-12.1,-17.9,996,112.5,A,201
436,19/07/13 4:00,-14.3,-21.4,1001,116.255,A,216
437,19/07/13 5:00,-11.4,-19.3,1011,117.545,A,204
438,19/07/13 6:00,-10.7,-17.9,994,120.8,A,210
439,19/07/13 7:00,-13.6,-20,995,3.54,A,207
440,19/07/13 8:00,-12.9,-19.3,994,3.415,A,213
441,19/07/13 9:00,-10,-18.6,1002,5.67,A,204
442,19/07/13 10:00,-7.9,-19.3,1005,9.565,A,198
443,19/07/13 11:00,-7.1,-18.6,1000,13.96,A,204
444,19/07/13 12:00,-5.7,-17.1,998,20.27,A,195
445,19/07/13 13:00,-5,-19.3,992,28.335,A,198
446,19/07/13 14:00,-3.6,-18.6,1005,35.27,A,204
447,19/07/13 15:00,-5,-19.3,1010,41.795,A,213
448,19/07/13 16:00,-5,-17.9,994,48.23,A,201
449,19/07/13 17:00,-4.3,-20,991,53.165,A,204
450,19/07/13 18:00,-6.4,-20,998,59.85,A,216
451,19/07/13 19:00,-8.6,-20.7,1010,62.995,A,189
452,19/07/13 20:00,-10,-20.7,1012,66.375,A,210
453,19/07/13 21:00,-7.9,-17.9,993,5.52,A,222
454,19/07/13 22:00,-10,-17.1,1004,8.665,A,222
455,19/07/13 23:00,-10,-18.6,1011,13.06,A,198
456,20/07/13 0:00,-10.7,-19.3,1000,3.415,A,195
457,20/07/13 1:00,-12.1,-17.9,994,7.685,A,189
458,20/07/13 2:00,-11.4,-20.7,1014,11.355,A,216
459,20/07/13 3:00,-10,-20,998,15.875,A,192
460,20/07/13 4:00,-12.1,-20.7,1006,4.13,A,207
461,20/07/13 5:00,-14.3,-20.7,1011,3.88,A,222
462,20/07/13 6:00,-11.4,-17.9,1001,9.925,A,195
463,20/07/13 7:00,-13.6,-16.4,1009,13.945,A,222
464,20/07/13 8:00,-12.1,-20,1004,16.325,A,189
465,20/07/13 9:00,-8.6,-17.9,1011,6.545,A,204
466,20/07/13 10:00,-7.9,-18.6,1013,4.38,A,213
467,20/07/13 11:00,-7.1,-19.3,994,5.92,A,219
468,20/07/13 12:00,-7.1,-17.1,1002,9.3,A,240
469,20/07/13 13:00,-4.3,-20,1001,11.09,A,231
470,20/07/13 14:00,-5,-18.6,1004,13.595,A,213
471,20/07/13 15:00,-5,-19.3,991,16.26,A,222
472,20/07/13 16:00,-5,-20.7,1000,3.665,A,249
473,20/07/13 17:00,-6.4,-18.6,1000,5.33,A,270
474,20/07/13 18:00,-7.9,-16.4,1002,1.575,A,246
475,20/07/13 19:00,-8.6,-19.3,1003,2.965,A,267
476,20/07/13 20:00,-7.1,-18.6,999,2.855,A,264
477,20/07/13 21:00,-7.9,-17.9,1004,4.43,A,282
478,20/07/13 22:00,-11.4,-15.7,1003,5.07,A,294
479,20/07/13 23:00,-10,-18.6,993,4.645,A,306
480,21/07/13 0:00,-10.7,-19.3,995,3.29,A,342
481,21/07/13 1:00,-10.7,-20,1004,4.33,A,339
482,21/07/13 2:00,-9.3,-17.9,1009,7.71,A,225
483,21/07/13 3:00,-10,-20,991,11.48,A,225
484,21/07/13 4:00,-10.7,-18.6,1003,15.235,A,228
485,21/07/13 5:00,-10.7,-17.1,998,18.365,A,216
486,21/07/13 6:00,-10,-18.6,990,22.26,A,219
487,21/07/13 7:00,-10.7,-19.3,992,26.78,A,216
488,21/07/13 8:00,-11.4,-19.3,990,4.77,A,237
489,21/07/13 9:00,-7.9,-19.3,1006,6.67,A,216
490,21/07/13 10:00,-7.1,-16.4,998,6.42,A,225
491,21/07/13 11:00,-7.1,-15.7,1006,10.315,A,228
492,21/07/13 12:00,-4.3,-16.4,999,3.755,A,210
493,21/07/13 13:00,-5,-16.4,1000,8.01,A,231
494,21/07/13 14:00,-2.9,-20,989,10.14,A,204
495,21/07/13 15:00,-3.6,-20,994,1.64,A,228
496,21/07/13 16:00,-3.6,-16.4,1005,5.545,A,246
497,21/07/13 17:00,-2.1,-17.9,996,9.175,A,282
498,21/07/13 18:00,-4.3,-15.7,1004,2.415,A,315
499,21/07/13 19:00,-3.6,-16.4,988,6.795,A,354
500,21/07/13 20:00,-5,-16.4,1007,4.005,A,342
501,21/07/13 21:00,-10,-17.1,1001,2.515,A,360
502,21/07/13 22:00,-7.9,-15.7,997,2.84,A,384
503,21/07/13 23:00,-10,-18.6,999,2.915,A,405
504,22/07/13 0:00,-10.7,-17.9,1002,5.67,A,402
505,22/07/13 1:00,-9.3,-17.9,1006,9.05,A,354
506,22/07/13 2:00,-10.7,-17.9,1005,9.815,A,258
507,22/07/13 3:00,-10,-15,1007,1.075,A,243
508,22/07/13 4:00,-11.4,-17.1,988,4.13,A,231
509,22/07/13 5:00,-11.4,-15.7,998,7.26,A,222
510,22/07/13 6:00,-13.6,-17.9,997,11.155,A,246
511,22/07/13 7:00,-12.9,-17.1,998,13.57,A,261
512,22/07/13 8:00,-12.1,-17.9,1007,15.825,A,276
513,22/07/13 9:00,-8.6,-16.4,989,19.955,A,303
514,22/07/13 10:00,-6.4,-17.1,1001,5.02,A,243
515,22/07/13 11:00,-5,-15,1009,6.795,A,228
516,22/07/13 12:00,-6.4,-14.3,990,9.425,A,240
517,22/07/13 13:00,-4.3,-16.4,1004,13.055,A,258
518,22/07/13 14:00,-3.6,-12.9,995,17.99,A,222
519,22/07/13 15:00,-4.3,-12.9,991,25.64,A,249
520,22/07/13 16:00,-5,-17.1,989,33.565,A,231
521,22/07/13 17:00,-3.6,-16.4,997,41.115,A,231
522,22/07/13 18:00,-6.4,-15,994,46.16,A,243
523,22/07/13 19:00,-6.4,-17.9,994,52.935,A,198
524,22/07/13 20:00,-5.7,-17.9,1002,61.61,A,225
525,22/07/13 21:00,-7.9,-18.6,999,69.16,A,216
526,22/07/13 22:00,-7.1,-18.6,1006,76.185,A,207
527,22/07/13 23:00,-7.9,-19.3,1011,82.62,A,213
528,23/07/13 0:00,-9.3,-17.9,1009,90.395,A,192
529,23/07/13 1:00,-8.6,-17.9,1007,97.945,A,216
530,23/07/13 2:00,-10.7,-17.9,995,104.97,A,210
531,23/07/13 3:00,-11.4,-17.9,1010,108.725,A,198
532,23/07/13 4:00,-9.3,-20,1009,115.625,A,204
533,23/07/13 5:00,-10,-19.3,995,122.4,A,201
534,23/07/13 6:00,-11.4,-18.6,1001,127.945,A,189
535,23/07/13 7:00,-10,-20,996,133.255,A,207
536,23/07/13 8:00,-10.7,-17.1,1005,140.405,A,198
537,23/07/13 9:00,-10,-19.3,1002,148.08,A,204
538,23/07/13 10:00,-8.6,-16.4,1005,156.88,A,204
539,23/07/13 11:00,-8.6,-20,993,164.055,A,216
540,23/07/13 12:00,-5.7,-20,1007,173.87,A,201
541,23/07/13 13:00,-6.4,-19.3,1003,181.795,A,198
542,23/07/13 14:00,-5,-18.6,992,193.1,A,192
543,23/07/13 15:00,-6.4,-19.3,1001,201.15,A,216
544,23/07/13 16:00,-6.4,-17.9,1003,208.05,A,207
545,23/07/13 17:00,-4.3,-16.4,1004,214.7,A,210
546,23/07/13 18:00,-5,-16.4,1006,221.725,A,189
547,23/07/13 19:00,-6.4,-18.6,1007,228.75,A,216
548,23/07/13 20:00,-7.9,-16.4,1010,238.69,A,219
549,23/07/13 21:00,-7.1,-17.1,1013,245.865,A,201
550,23/07/13 22:00,-7.9,-18.6,1005,251.55,A,207
551,23/07/13 23:00,-10,-16.4,1006,256.47,A,216
744,01/08/13 0:00,-7.9,-17.1,994,81.65,A,228
745,01/08/13 1:00,-7.1,-16.4,989,85.545,A,231
746,01/08/13 2:00,-7.1,-16.4,987,90.465,A,216
747,01/08/13 3:00,-7.1,-16.4,1004,95.635,A,240
748,01/08/13 4:00,-7.9,-15,998,100.53,A,228
749,01/08/13 5:00,-7.1,-13.6,992,103.16,A,216
750,01/08/13 6:00,-5.7,-15.7,988,105.915,A,237
751,01/08/13 7:00,-7.1,-13.6,997,4.895,A,210
752,01/08/13 8:00,-5,-16.4,988,7.9,A,240
753,01/08/13 9:00,-5,-14.3,1001,11.03,A,240
754,01/08/13 10:00,-2.9,-16.4,996,14.925,A,249
755,01/08/13 11:00,-1.4,-19.3,985,19.07,A,228
756,01/08/13 12:00,0,-18.6,1003,3.755,A,237
757,01/08/13 13:00,1.4,-18.6,996,10.905,A,201
758,01/08/13 14:00,2.9,-17.9,992,18.43,A,225
759,01/08/13 15:00,3.6,-17.9,988,22.975,A,210
760,01/08/13 16:00,0.7,-17.9,999,29.91,A,231
761,01/08/13 17:00,0.7,-17.9,986,33.68,A,210
762,01/08/13 18:00,0.7,-19.3,992,38.475,A,204
763,01/08/13 19:00,0.7,-18.6,993,43.395,A,213
764,01/08/13 20:00,-2.9,-17.1,991,47.79,A,249
765,01/08/13 21:00,-2.1,-20,994,51.185,A,237
766,01/08/13 22:00,-2.9,-20.7,985,55.08,A,249
767,01/08/13 23:00,-0.7,-17.1,991,57.96,A,270
768,02/08/13 0:00,-4.3,-17.9,982,62.605,A,288
769,02/08/13 1:00,-7.1,-17.1,986,1.89,A,273
770,02/08/13 2:00,-7.9,-17.9,997,4.505,A,279
771,02/08/13 3:00,-9.3,-15.7,988,8.01,A,300
772,02/08/13 4:00,-7.9,-18.6,989,2.64,A,270
773,02/08/13 5:00,-7.9,-18.6,986,5.52,A,258
774,02/08/13 6:00,-7.9,-15,980,8.275,A,240
775,02/08/13 7:00,-10,-16.4,981,11.155,A,252
776,02/08/13 8:00,-5.7,-17.1,985,16.05,A,258
777,02/08/13 9:00,-6.4,-15.7,999,19.945,A,243
778,02/08/13 10:00,-2.9,-15.7,997,22.7,A,255
779,02/08/13 11:00,-0.7,-18.6,990,25.955,A,252
780,02/08/13 12:00,0,-17.9,995,30.475,A,252
781,02/08/13 13:00,2.1,-17.1,986,33.105,A,255
782,02/08/13 14:00,2.1,-16.4,983,40.905,A,213
783,02/08/13 15:00,1.4,-17.1,984,49.08,A,231
784,02/08/13 16:00,0.7,-13.6,982,59.16,A,228
785,02/08/13 17:00,0,-15.7,985,67.085,A,216
786,02/08/13 18:00,-2.9,-16.4,982,75.635,A,204
787,02/08/13 19:00,-2.1,-16.4,984,82.56,A,225
788,02/08/13 20:00,-3.6,-15,997,89.245,A,255
789,02/08/13 21:00,-2.1,-16.4,993,96.52,A,282
790,02/08/13 22:00,-2.1,-15,989,101.58,A,246
791,02/08/13 23:00,-5.7,-15.7,1001,105.585,A,258
792,03/08/13 0:00,-7.1,-17.1,985,108.355,A,288
793,03/08/13 1:00,-6.4,-17.1,999,113.125,A,603
794,03/08/13 2:00,-6.4,-17.1,991,117.92,A,273
795,03/08/13 3:00,-7.1,-13.6,984,121.175,A,237
796,03/08/13 4:00,-9.3,-15,984,124.305,A,222
797,03/08/13 5:00,-9.3,-13.6,998,127.685,A,237
798,03/08/13 6:00,-7.9,-15.7,997,129.815,A,210
799,03/08/13 7:00,-10,-16.4,988,134.585,A,231
800,03/08/13 8:00,-7.9,-15.7,996,4.255,A,243
801,03/08/13 9:00,-6.4,-16.4,986,6.795,A,222
802,03/08/13 10:00,-4.3,-16.4,997,5.895,A,258
803,03/08/13 11:00,-1.4,-15.7,1002,4.255,A,216
804,03/08/13 12:00,-1.4,-17.1,995,6.045,A,237
805,03/08/13 13:00,-1.4,-18.6,994,1.89,A,222
806,03/08/13 14:00,0.7,-17.9,993,3.29,A,231
807,03/08/13 15:00,0.7,-15.7,986,4.755,A,246
808,03/08/13 16:00,0,-15,983,9.8,A,264
809,03/08/13 17:00,-0.7,-15.7,985,12.82,A,315
810,03/08/13 18:00,-2.1,-15,980,17.965,A,378
811,03/08/13 19:00,-2.9,-17.9,993,21.095,A,372
812,03/08/13 20:00,-2.1,-16.4,997,22.51,A,399
813,03/08/13 21:00,-5.7,-15,990,2.015,A,501
814,03/08/13 22:00,-7.1,-14.3,982,2.465,A,525
815,03/08/13 23:00,-7.1,-15.7,984,3.605,A,528
816,04/08/13 0:00,-8.6,-14.3,987,2.14,A,561
817,04/08/13 1:00,-9.3,-13.6,979,2.39,A,648
818,04/08/13 2:00,-7.9,-13.6,986,2.915,A,507
819,04/08/13 3:00,-10,-16.4,986,3.665,A,504
820,04/08/13 4:00,-7.9,-12.1,994,5.67,A,450
821,04/08/13 5:00,-7.1,-13.6,979,7.335,A,396
822,04/08/13 6:00,-5.7,-16.4,985,10.965,A,291
823,04/08/13 7:00,-5.7,-16.4,980,14.47,A,288
824,04/08/13 8:00,-5,-15,989,18.115,A,288
825,04/08/13 9:00,-3.6,-13.6,984,22.66,A,300
826,04/08/13 10:00,-3.6,-17.1,993,27.68,A,318
827,04/08/13 11:00,-0.7,-11.4,996,31.575,A,270
828,04/08/13 12:00,0.7,-9.3,1000,4.895,A,246
829,04/08/13 13:00,2.1,-11.4,997,9.915,A,222
830,04/08/13 14:00,1.4,-10,1001,2.915,A,243
831,04/08/13 15:00,2.1,-13.6,991,2.39,A,234
832,04/08/13 16:00,2.1,-10,997,5.005,A,237
833,04/08/13 17:00,1.4,-10.7,985,8.4,A,222
834,04/08/13 18:00,-2.1,-10,984,13.71,A,408
835,04/08/13 19:00,-2.9,-10.7,1002,17.34,A,378
836,04/08/13 20:00,-5,-10,1004,20.595,A,354
837,04/08/13 21:00,-5.7,-10,999,23.35,A,363
838,04/08/13 22:00,-7.9,-10.7,989,25.265,A,288
839,04/08/13 23:00,-6.4,-9.3,993,25.905,A,255
840,05/08/13 0:00,-8.6,-10,999,26.67,A,219
841,05/08/13 1:00,-8.6,-10,989,2.075,A,252
842,05/08/13 2:00,-9.3,-10,992,2.215,A,243
843,05/08/13 3:00,-8.6,-10,988,2.14,A,261
844,05/08/13 4:00,-8.6,-12.9,983,1.64,A,258
845,05/08/13 5:00,-8.6,-10.7,984,2.405,A,258
846,05/08/13 6:00,-9.3,-11.4,981,3.48,A,276
847,05/08/13 7:00,-10,-9.3,993,2.265,A,282
848,05/08/13 8:00,-7.1,-10,989,2.14,A,285
849,05/08/13 9:00,-7.1,-8.6,993,2.14,A,297
850,05/08/13 10:00,-5,-8.6,982,4.38,A,306
851,05/08/13 11:00,-3.6,-6.4,998,2.015,A,291
852,05/08/13 12:00,-3.6,-9.3,987,3.88,A,318
853,05/08/13 13:00,-2.1,-8.6,995,7.26,A,312
854,05/08/13 14:00,-1.4,-11.4,979,9.05,A,330
855,05/08/13 15:00,-3.6,-11.4,980,1.515,A,348
856,05/08/13 16:00,-3.6,-9.3,991,3.28,A,369
857,05/08/13 17:00,-3.6,-8.6,985,4.295,A,381
858,05/08/13 18:00,-5.7,-11.4,977,2.665,A,411
859,05/08/13 19:00,-7.9,-10,987,6.545,A,402
860,05/08/13 20:00,-5.7,-8.6,986,7.71,A,363
861,05/08/13 21:00,-7.1,-9.3,981,1.515,A,387
862,05/08/13 22:00,-7.9,-8.6,979,3.155,A,384
863,05/08/13 23:00,-5,-8.6,987,5.77,A,411
864,06/08/13 0:00,-5.7,-7.9,993,8.915,A,468
865,06/08/13 1:00,-7.1,-10,986,3.415,A,408
866,06/08/13 2:00,-9.3,-9.3,989,3.54,A,342
867,06/08/13 3:00,-5.7,-10,987,5.145,A,294
868,06/08/13 4:00,-6.4,-10,998,8.025,A,198
869,06/08/13 5:00,-5,-9.3,987,4.77,A,210
870,06/08/13 6:00,-6.4,-9.3,997,6.935,A,198
871,06/08/13 7:00,-7.1,-11.4,985,4.255,A,219
872,06/08/13 8:00,-5,-11.4,1003,3.415,A,210
873,06/08/13 9:00,-2.9,-13.6,991,4.255,A,234
874,06/08/13 10:00,-0.7,-10,994,9.05,A,237
875,06/08/13 11:00,0.7,-13.6,987,5.645,A,234
876,06/08/13 12:00,2.9,-11.4,986,9.025,A,210
877,06/08/13 13:00,2.9,-8.6,995,12.795,A,207
878,06/08/13 14:00,2.9,-10.7,982,3.04,A,201
879,06/08/13 15:00,3.6,-10,984,4.705,A,219
880,06/08/13 16:00,4.3,-9.3,986,5.02,A,234
881,06/08/13 17:00,2.9,-10.7,988,8.525,A,210
882,06/08/13 18:00,1.4,-12.9,985,9.815,A,228
883,06/08/13 19:00,-1.4,-12.1,985,14.585,A,222
884,06/08/13 20:00,-1.4,-10.7,999,2.14,A,246
885,06/08/13 21:00,-2.9,-10,980,5.545,A,222
886,06/08/13 22:00,-1.4,-12.9,993,7.46,A,273
887,06/08/13 23:00,-2.1,-12.1,993,10.59,A,279
888,07/08/13 0:00,-3.6,-8.6,1000,14.72,A,312
889,07/08/13 1:00,-4.3,-9.3,995,17.225,A,294
890,07/08/13 2:00,-5,-10,996,2.015,A,321
891,07/08/13 3:00,-6.4,-10,999,2.78,A,306
892,07/08/13 4:00,-5.7,-8.6,990,3.755,A,315
893,07/08/13 5:00,-5,-8.6,985,6.295,A,345
894,07/08/13 6:00,-6.4,-10,980,1.575,A,327
895,07/08/13 7:00,-5,-10,989,2.59,A,339
896,07/08/13 8:00,-5.7,-11.4,980,3.855,A,327
897,07/08/13 9:00,-2.9,-10,992,3.415,A,318
898,07/08/13 10:00,-2.9,-9.3,985,2.265,A,306
899,07/08/13 11:00,-2.9,-9.3,992,3.29,A,333
900,07/08/13 12:00,-0.7,-10.7,984,2.54,A,378
901,07/08/13 13:00,-0.7,-9.3,985,6.545,A,342
902,07/08/13 14:00,0,-11.4,989,10.565,A,336
903,07/08/13 15:00,-0.7,-10,978,13.96,A,342
904,07/08/13 16:00,-1.4,-10.7,988,17.855,A,348
905,07/08/13 17:00,-0.7,-12.9,981,21.235,A,324
906,07/08/13 18:00,-4.3,-11.4,989,22.775,A,270
907,07/08/13 19:00,-3.6,-11.4,982,1.89,A,300
908,07/08/13 20:00,-5,-9.3,990,2.64,A,420
909,07/08/13 21:00,-7.1,-11.4,974,1.575,A,519
910,07/08/13 22:00,-7.1,-9.3,974,2.715,A,546
911,07/08/13 23:00,-6.4,-11.4,974,2.665,A,498
912,08/08/13 0:00,-8.6,-10,986,4.18,A,426
913,08/08/13 1:00,-7.9,-11.4,987,4.63,A,414
914,08/08/13 2:00,-7.9,-9.3,973,2.14,A,342
915,08/08/13 3:00,-10,-12.9,988,4.555,A,348
916,08/08/13 4:00,-10.7,-10.7,973,6.685,A,333
917,08/08/13 5:00,-9.3,-10.7,983,9.565,A,375
918,08/08/13 6:00,-8.6,-12.9,985,13.07,A,396
919,08/08/13 7:00,-8.6,-9.3,975,17.99,A,366
920,08/08/13 8:00,-7.1,-11.4,985,20.87,A,315
921,08/08/13 9:00,-5,-9.3,987,26.29,A,345
922,08/08/13 10:00,-1.4,-10.7,985,7.685,A,324
923,08/08/13 11:00,-1.4,-10,985,12.48,A,294
924,08/08/13 12:00,-0.7,-9.3,991,17.525,A,249
925,08/08/13 13:00,1.4,-10,980,22.46,A,234
926,08/08/13 14:00,1.4,-12.1,978,27.505,A,237
927,08/08/13 15:00,0.7,-10,976,32.925,A,213
928,08/08/13 16:00,1.4,-15,996,5.645,A,207
929,08/08/13 17:00,2.1,-14.3,993,4.755,A,216
930,08/08/13 18:00,0.7,-12.1,980,2.64,A,201
931,08/08/13 19:00,-2.9,-14.3,984,1.89,A,240
932,08/08/13 20:00,-4.3,-12.9,999,3.665,A,228
933,08/08/13 21:00,-6.4,-9.3,983,1.64,A,303
934,08/08/13 22:00,-5.7,-13.6,987,3.655,A,375
935,08/08/13 23:00,-5,-10,998,2.79,A,336
936,09/08/13 0:00,-5.7,-12.1,1003,4.305,A,276
937,09/08/13 1:00,-6.4,-12.1,997,3.165,A,288
938,09/08/13 2:00,-7.1,-12.9,988,2.39,A,330
939,09/08/13 3:00,-8.6,-11.4,1004,3.665,A,399
940,09/08/13 4:00,-8.6,-7.9,1002,2.765,A,387
941,09/08/13 5:00,-7.9,-7.1,998,2.79,A,408
942,09/08/13 6:00,-7.9,-8.6,997,2.765,A,429
943,09/08/13 7:00,-7.9,-7.1,997,1.515,A,420
944,09/08/13 8:00,-8.6,-7.1,998,2.265,A,453
945,09/08/13 9:00,-7.9,-6.4,1007,2.765,A,429
946,09/08/13 10:00,-5,-9.3,1000,2.655,A,429
947,09/08/13 11:00,-4.3,-7.1,994,3.415,A,426
948,09/08/13 12:00,-2.9,-5,1007,4.83,A,450
949,09/08/13 13:00,-1.4,-8.6,989,8.725,A,372
950,09/08/13 14:00,-1.4,-9.3,992,12.605,A,306
951,09/08/13 15:00,-1.4,-9.3,1003,15.11,A,264
952,09/08/13 16:00,-1.4,-7.1,1000,18.755,A,282
953,09/08/13 17:00,-2.9,-7.1,999,23.775,A,276
954,09/08/13 18:00,-2.9,-7.1,991,26.53,A,276
955,09/08/13 19:00,-2.9,-10,1005,28.91,A,297
956,09/08/13 20:00,-4.3,-10,990,34.08,A,222
957,09/08/13 21:00,-4.3,-10,1003,38.85,A,225
958,09/08/13 22:00,-5,-10,1002,41.105,A,246
959,09/08/13 23:00,-5,-10,988,45,B,225
960,10/08/13 0:00,-5.7,-6.4,1002,48.005,B,213
961,10/08/13 1:00,-7.1,-7.9,991,52.26,B,228
962,10/08/13 2:00,-7.1,-8.6,987,54.89,B,219
963,10/08/13 3:00,-6.4,-7.1,998,56.93,B,228
964,10/08/13 4:00,-7.9,-6.4,994,59.31,B,249
965,10/08/13 5:00,-8.6,-9.3,994,62.44,B,252
966,10/08/13 6:00,-7.9,-5.7,1007,65.57,B,225
967,10/08/13 7:00,-7.1,-7.9,1001,68.36,B,228
968,10/08/13 8:00,-6.4,-9.3,1007,69.4,B,255
969,10/08/13 9:00,-7.1,-6.4,988,70.94,B,270
970,10/08/13 10:00,-5.7,-8.6,1003,72.73,B,273
971,10/08/13 11:00,-5.7,-7.1,1005,75.52,B,285
972,10/08/13 12:00,-6.4,-5.7,993,77.31,B,267
973,10/08/13 13:00,-5,-4.3,995,80.19,B,270
974,10/08/13 14:00,-4.3,-6.4,991,81.605,B,273
975,10/08/13 15:00,-5,-4.3,1004,85.11,B,282
976,10/08/13 16:00,-6.4,-8.6,993,87.025,B,264
977,10/08/13 17:00,-7.1,-5,995,88.815,B,282
978,10/08/13 18:00,-7.1,-5.7,990,88.705,B,270
979,10/08/13 19:00,-6.4,-8.6,1008,1.515,A,297
980,10/08/13 20:00,-5.7,-6.4,1004,2.765,A,309
981,10/08/13 21:00,-5,-5.7,1004,3.53,A,288
982,10/08/13 22:00,-5,-5.7,1008,1.515,A,288
983,10/08/13 23:00,-5.7,-5.7,997,2.39,A,318
984,11/08/13 0:00,-5.7,-7.9,1002,3.155,A,312
985,11/08/13 1:00,-6.4,-5,995,2.515,A,318
986,11/08/13 2:00,-8.6,-5.7,1008,3.415,A,303
987,11/08/13 3:00,-7.9,-9.3,989,4.455,A,327
988,11/08/13 4:00,-7.1,-7.1,1002,6.12,A,309
989,11/08/13 5:00,-7.1,-7.1,1005,7.385,A,321
990,11/08/13 6:00,-8.6,-9.3,999,9.3,A,312
991,11/08/13 7:00,-9.3,-8.6,989,13.32,A,327
992,11/08/13 8:00,-7.1,-10.7,996,2.015,A,267
993,11/08/13 9:00,-4.3,-12.9,994,12.055,A,456
994,11/08/13 10:00,-4.3,-12.1,1000,25.125,A,351
995,11/08/13 11:00,-6.4,-15,996,37.335,A,255
996,11/08/13 12:00,-6.4,-14.3,993,48.905,A,240
997,11/08/13 13:00,-5,-15,1009,59.36,A,201
998,11/08/13 14:00,-5,-15,997,70.04,A,183
999,11/08/13 15:00,-5.7,-13.6,1006,82.095,A,204
1000,11/08/13 16:00,-3.6,-12.9,993,92.275,A,186
1001,11/08/13 17:00,-5,-14.3,1006,102.73,A,207
1002,11/08/13 18:00,-6.4,-13.6,1006,110.655,A,177
1003,11/08/13 19:00,-7.9,-13.6,1009,4.38,A,189
1004,11/08/13 20:00,-7.1,-17.1,994,7.06,A,204
1005,11/08/13 21:00,-8.6,-17.9,1003,11.33,A,186
1006,11/08/13 22:00,-9.3,-17.9,999,3.415,A,198
1007,11/08/13 23:00,-10,-17.9,998,3.665,A,213
1008,12/08/13 0:00,-10,-15.7,995,4.38,A,195
1009,12/08/13 1:00,-11.4,-17.1,1007,6.17,A,207
1010,12/08/13 2:00,-10,-15,1003,9.55,A,183
1011,12/08/13 3:00,-10,-15.7,1015,13.195,A,192
1012,12/08/13 4:00,-10,-15.7,1012,17.59,A,192
1013,12/08/13 5:00,-10,-17.1,1007,21.485,A,186
1014,12/08/13 6:00,-13.6,-19.3,1005,5.895,A,189
1015,12/08/13 7:00,-10,-19.3,1004,7.9,A,183
1016,12/08/13 8:00,-11.4,-16.4,997,4.63,A,201
1017,12/08/13 9:00,-7.9,-15,1005,8.675,A,201
1018,12/08/13 10:00,-7.9,-18.6,1006,4.63,A,204
1019,12/08/13 11:00,-7.1,-14.3,995,7.01,A,225
1020,12/08/13 12:00,-7.1,-15,1011,8.675,A,198
1021,12/08/13 13:00,-6.4,-17.9,1010,2.39,A,234
1022,12/08/13 14:00,-6.4,-15,996,4.505,A,243
1023,12/08/13 15:00,-6.4,-14.3,992,6.045,A,258
1024,12/08/13 16:00,-7.1,-15.7,999,9.175,A,240
1025,12/08/13 17:00,-5.7,-15,992,12.18,A,237
1026,12/08/13 18:00,-7.9,-15,1005,15.185,A,252
1027,12/08/13 19:00,-6.4,-15,1003,18.19,A,246
1028,12/08/13 20:00,-5.7,-15,994,21.445,A,234
1029,12/08/13 21:00,-5.7,-12.1,1002,25.965,A,246
1030,12/08/13 22:00,-7.9,-10.7,1000,29.22,B,243
1031,12/08/13 23:00,-7.9,-10.7,995,30.135,B,264
1032,13/08/13 0:00,-9.3,-7.1,1000,33.05,B,252
1033,13/08/13 1:00,-7.1,-7.1,994,33.715,B,264
1034,13/08/13 2:00,-9.3,-9.3,998,35.63,B,258
1035,13/08/13 3:00,-7.9,-7.1,1008,38.295,B,258
1036,13/08/13 4:00,-8.6,-6.4,997,40.21,B,279
1037,13/08/13 5:00,-9.3,-9.3,1006,2.915,B,276
1038,13/08/13 6:00,-8.6,-7.9,1004,4.33,B,243
1039,13/08/13 7:00,-9.3,-10.7,1004,5.095,B,276
1040,13/08/13 8:00,-7.9,-8.6,1000,6.885,B,282
1041,13/08/13 9:00,-9.3,-7.9,1010,8.9,B,267
1042,13/08/13 10:00,-7.9,-10,1011,1.765,B,276
1043,13/08/13 11:00,-7.9,-7.1,998,3.28,B,300
1044,13/08/13 12:00,-6.4,-8.6,1011,2.54,A,279
1045,13/08/13 13:00,-5,-7.9,1010,2.39,A,297
1046,13/08/13 14:00,-6.4,-8.6,995,3.29,A,288
1047,13/08/13 15:00,-5,-11.4,1003,1.89,A,300
1048,13/08/13 16:00,-5.7,-8.6,1006,3.405,A,267
1049,13/08/13 17:00,-4.3,-8.6,1000,4.38,A,312
1050,13/08/13 18:00,-6.4,-8.6,994,6.795,A,324
1051,13/08/13 19:00,-7.9,-8.6,997,9.425,A,318
1052,13/08/13 20:00,-7.9,-9.3,1007,10.465,A,318
1053,13/08/13 21:00,-5.7,-10,1002,4.755,A,312
1054,13/08/13 22:00,-7.9,-10.7,1002,9.8,A,216
1055,13/08/13 23:00,-6.4,-12.9,1011,12.82,A,198
1056,14/08/13 0:00,-7.9,-15,999,16.84,A,186
1057,14/08/13 1:00,-11.4,-16.4,998,20.095,A,207
1058,14/08/13 2:00,-9.3,-17.1,1005,24.865,A,195
1059,14/08/13 3:00,-12.9,-15.7,997,27.245,A,210
1060,14/08/13 4:00,-10.7,-16.4,994,28.785,A,210
1061,14/08/13 5:00,-10.7,-17.1,999,3.29,A,210
1062,14/08/13 6:00,-12.1,-18.6,1002,7.685,A,216
1063,14/08/13 7:00,-12.1,-16.4,1003,3.88,A,210
1064,14/08/13 8:00,-9.3,-16.4,1003,4.77,A,225
1065,14/08/13 9:00,-9.3,-15,999,9.165,A,225
1066,14/08/13 10:00,-8.6,-17.9,1000,13.935,A,216
